Name,Text
"Germany, Nuremberg","Germany. Nuremberg  FOR INFORMATION ABOUT THIS COLLECTION OR ADDITIONS TO THIS COLLECTION, PLEASE ASK  A STAFF MEMBER TO CONSULT THE ACCESSION RECORDS."
Germany Posters,"Germany  Posters  Vault, Bak ‘  These 25 posters contain examples of Nazi Realism, primarily of medieval and World War One subjects. Also included are World War Two compaign maps and a print of Adolf  Hitler."
"Germany, Reichsluftfahrtministerium","Ps)  wanuseREans Aaespapes Sing  Germany. Reichs luftfahrtministerium, “74s Records of the Reich Air Ministry (Reichs- luftfahrtministerium) 1928-1945. Washington, American Historical Association, American Com mittee for the Study of War Documents, 1959. 52 reels. (National Archives Microcopy No. T-177) Library has: reel 4   copy (positive) of a collection of books, folders, correspondence, etc. made by National Archives  Publications."
"Germany, Wehrmacht Oberkommando","sf > s ee  if SGt Vows PETS C  Aan  Germany. Wehrmacht, Oberkommando. MYzvtles  Records of headquarters, German Armed Forces High Command. (Oberkommando @er Wehrmacht/OKW) Washington, American Historia Association, American Committee for the Stud of War Documents, 1956.  15 reels. (National Archives Microcopy No. T-77) Library has: Reels 18, 70, 86, 102 109-119.   copy (positive) of a collection"
"Germany, Wehrmacht Oberkommando","2 Germany. Wehrmacht. Oherkommando. Records of headquarters ... 1956.  of books, folders, reports, correspondence, etc, made by National Archives  Publications."
"Germino, Antonio Francesco","e 6th 17:B (5-21-77; 4-4-80) Germino, Antonio Francescoe Papers, 1976 and nede 3 itemse Accomplished musician and designer and producer of tools and wrought iron designs who founded the Southern Tool Manufacturing Companye A music manuscript, statement identifying the manuscript, and composition and arrangement booke According to the statement, the manuscript consists of copies of operatic arias and other selections made for his personal use by Antonio Francesco Germinoe Unprocessed collectione Cataloged from accessio@= recordse  *hab 19980923 #39920245 NDHYme SEE NEXT CRD"
"Germino, Antonio Francesco","e 6th 17°:B (5-21-77; 4-4-80) Germino, Antonio Francescoe Papers, eece (Card 2)  1. Germino, Antonio Francescoe 2. Musicianse  19980923 #39920245 NDHYme"
"Germino, Dante J.",".- 6th 17:B  (3-14-84) Germino, Dante Je  Brothers of the Brush Register, 1953-6  1 iteme  Chairman of The Durham Centennial and Historical Commission Beard Committeee  This volume is a register kept of the ""Brothers of the Brushe""™ The names and addresses of 3093 residents of Durham appear in the registere Each of the Brothers paid a membership fee of $1200, received a button, and agreed his civic duty to ""grow a moustache, full beard, goat-tee, or side-burns, a part of the Centennial celebration be held from April 26th to May 2nd, this year, 19 53 AeDe""™  Unprocessed @ collectione Cataloged from accessio n recordse  NcD 19980923 #39920137 NDHYme SEE NEXT CRD"
"Germino, Dante J.","e 6th 17°:B (3-14-84) Germino; Dante Je Brothers of the Brush Register, cece (Card 2)     *hab  1. Durham Centennial and Historical Commission Beard Committeee 2e Durham CNeCe )--Historye  19980923 #39920137 NDHYme"
"Gerock, Charles","Gerock, Charles Papers, 1832-1877  Palo Alto, North Carolina  Cab. 43 32 items  2-7-56  GUIDE"
"Gerock, Charles","Gerock, Charles. Papers, 1832-1877. Palo Alto, N. C. 32 items Sketch     The bulk of this collection consists of lawyers' letters (1862-77) to Charles Gerock relating to the case of the State of Mississip- piv. N. G. Nye, in which Gerock had brought suit against said Nye for the recovery of a considerable sum of money. The Case, which was argued for years before the state circuit court at Yazoo, Miss., was put by Gerock into the,hands of four successive Miss. lawyers -  R. S. Holt, A. M. Harlow, D. Jones, and J. H.  Holf€."
"Gerock, Charles","Gerock 2 The remaining two items in the collection  are petitions by a resident of N. C. fora  military pension (according to act of Congress,  June 7, 1832) for services rendered as a  soldier in the Continental Army, 1776-77,  Both petitions are dated 1832."
"Gerson, Irving B.","e Hartman Center Collection (97-016) Gerson, Irving Be Papers, 1940-1995. 55 itemse Co-founder of the Gerson, Howe & Johnson advertising agencye Consists of diskettes of his 1994- 1995 journal, , a video tape, a report on United Airlines role in the airport industry, a manuscript (fundamentally detailing the building of a small agency) concerning the beginning of Gerson; Howe & Johnson, and other short writingse Unprocessed collectione Cataloged tres accession recordse hab  19980923 #39920238 NDHYme SEE NEXT CRD"
"Gerson, Irving B.","e Hartman Center Collection (97-016 ) Gerson, Irving Be Papers, eee (Card 2)  1. Gerson, Howey and Johnsone 2-6 United Air Lines, ince 3¢ Airlines-—- United States-—-Historye  19980923 #39920238 NDHYme"
"Gerstman, Louis","Gerstman, Louis Papers, 1874-1897  Selma, Dallas Co., Ala.  8-19-58  6005-6025"
"Gerstman, Louis","6005-6025  When the first letter book was started on Oct, 19, 1874, Simon Gerstman was general agent and Louis Gerstman special agent for the Protection Life Insurance Company of Chicago. By May l, 1875, Louis was in partnership with one McCormico  They were agents of at least three insurance com- panies, the Royal Canadian Insurance Co., the Amazon Insurance Co, of Cincinnati, and the Pro- tection Life Insurance Co. The Canadian Co."
"Gerstman, Louis","Gerstman, Louis 2     dealt in fire insurance and the Amazon Co, in marine insurance. By the time the third letter book was started, July 4, 1879, Louis was opera~ ting independently. He represented the Royal Insurance Co. of Liverpool and also the London and Lancashire Fire Insurance Co. of Liverpool. Careful reading of the letterpress volumes would perhaps reveal that during the years that fol- lowed he came to represent a number of other in- surance companies."
"Gerstman, Louis","6005-6025 Ga  Gerstman, Louis  Letter Books, 1874, Oct. 19 - 1897, Feb. 3;  Policy Memorandum Book, 1886, May 1 - 1888, Oct. 18  Selma, Dallas Co., Ala.  8-19-58 el vols.  GUIDE"
"Gerstman, Louis",")M\- 6005 Gerstman, Louis  Letter Book, 1874, Oct. 19 - 1876, July 31 Selma, Dallas Co., Ala. 393 pp. Boards 27? x 25 1-2 cm.  8-19-58"
"Gerstman, Louis","i. - 6006 Gerstman, Louis  Letter Book, 1876, Aug. 12 - 1878, Mar. 18 Selma, Dallas Co., Ala.  Boards 28 1-4 x 23 om."
"Gerstman, Louis","|. ~ 5007 Gerstman, Louis  Letter Book, 1879, July 4 - 1880, Aug. l Selma, Dallas Co., Ala. 504 pp. Boards - 28 x 25 cm. 8-19-58"
"Gerstman, Louis","|. - 6008 Gerstman, Louis  Letter Book, 1880, Aug. 3 - 1881, Oct. 12 Selma, Dallas Co., Ala. 497 pp. Boards 28 x 25 cm,  8-19-58"
"Gerstman, Louis","(_ - 6009 Gerstman, Louis  Letter Book, 1881, Oct. 14 - 1882, Sept. 26 Selma, Dallas Co.,. Ala. 495 pp. Boards 30 x 24 cm.  8-19-58"
"Gerstman, Louis","L- 6010 Gerstman, Louis  Letter Book, 1882, Sept. 30 - 1883, Aug. 12 Selma, Dallas Co., Ala. 498 pp. Boards  8-19-58"
"Gerstman, Louis","L- 6011 Gerstman, Louis  Letter Book, 1883, Sept. 1 - 1884, Aug. 10 Selma, Dallas Co., Ala. 600 pp. Boards 30 1-4 x 24 5-4 cm.  8-19-58"
"Gerstman, Louis","[.- 6012 Gerstman, Louis  Letter Book, 1885, Oct. 3 - 1887, Jan. 7 Selma, Dallas Co., Ala. 674 pp. Boards 30 1-4 x 24 3-4 cn.  8-19-58"
"Gerstman, Louis","[_- 6015 Gerstman, Louis  Letter Book, 1887, Jan. 11 - 1888, Feb. 1 Selma, Dallas Co., Ala. 700 pp. Boards 50 1-2 x 24 5-4 com. 8-19-58"
"Gerstman, Louis","[_- 6014 Gerstman, Louis  Letter Book, 1889, Jan. 1 - Sept. 20 Selma, Dallas Co., Ala. 989 pp. Boards 50 1-2 x 25 com.  8-19-58"
"Gerstman, Louis","Gerstman, Louis Letter Book, 1892, Feb. 7 - June 8 Selma, Dallas Co., Ala.  498 pp. Boards ol 1-2 x 26 cm.  8-19-58"
"Gerstman, Louis","|_- 6016 Gerstman, Louis  Letter Book, 1892, Sept. 1 - Oct. 8% Selma, Dallas Co., Ala. 295 pp. Boards oO 1-4 x 24 1-2 cm. 8-19-58"
"Gerstman, Louis","L- 6017 Gerstman, Louis  Letter Book, 1892, Oct. 30 - 1893, Jan, 11 Selma, Dallas Co., Ala. 497 pp. Boards  8-19-58"
"Gerstman, Louis","{.- 6018 Gerstman, Louis  Letter Book, 18935, Jan. 11 - May 6 Selma, Dallas Co., Ala. 499 pp. Boards Sl x 25 1-2 cm.  8-19-58"
"Gerstman, Louis","Gerstman, Louis Letter Book, 1893, May 6 - Oct. .9 Selma, Dallas Co., Ala. 500 pp. Boards ol 1-4 x 25 cm. 8-19-58"
"Gerstman, Louis","[_- 6020 Gerstman, Louis  Letter Book, 1893, Oct. 15 - 1894, July 14 Selma, Dallas Co., Ala. 993 pp. Boards ol x 26 cn, 8-19-58"
"Gerstman, Louis","|. - 6021 Gerstman, Louis  Letter Book, 1894, July 14 - Sept. 23 Selma, Dallas Co., Ala. 300 pp. Boards 30 1-4 x 24 1-4 om.  8-19-58"
"Gerstman, Louis","[~ 6022 Gerstman, Louis  Letter Book, 1894, Sept. 24 - Dec. 18 Selma, Dallas Co., Ala. S02 pp. Boards 50 1-4 x 25 1-2 cm.  8-19-58"
"Gerstman, Louis","| - 6023 Gerstman, Louis  Letter Book, 1895, June 20 - 1896, Apr. 13 Selma, Dallas Co., Ala. 986 pp. Boards 50 1-4 x 24 1-4 cm.  8-19-58"
"Gerstman, Louis","Gerstman, Louis Letter Book, 1896, Apr. 20 - 1897, Feb. 3 Selma, Dallas Co., Ala.  696 pp. Boards 60 1-4 x 25 1-2 cm.  8-19-58"
"Gerstman, Louis","F- 6025 Gerstman, Louis  Policy Memorandum Book, 1886, May l - 1888, Oct. 18  Selma, Dallas Co., Ala. 287 pp. Boards 55 1-2 x 25 cm.  8-19-58"
"Gholson, Thomas Saunders","Gholson, Thomas Saunders  Papers, 1818-1860  Petersburg, Dinwiddie Co., Va.  XVIII-A 48 items 10-15-56 4 i | ij .1  bette Cece Ih Bhd Bedl"
"Gholson, Thomas Saunders","Gholson, Thomas Saunders. Papers, 1816-1860. Petersburg, Va. 48 items, Sketch  Thomas S. Gholson (1808-1868), jurist and statesman, was born in Gholsonville Co., Va. He attended secondary school at Oxford, N. C., graduating from the Univ. of Va. in 1827. He became a speaker of unusual elo- quence and moved to Petersburg, Va., in 1840,     where he formed a law partnership with his brother James Hubbard Gholson. He later form- ed a partnership with James Alfred Jones of Mecklenburg Co. and Richmond. He was a judge of the 5th judicial 6"" in Va., 1859-1863,"
"Gholson, Thomas Saunders","Gholson, Thomas Saunders  and a member of the Second Confederate Con- gress. After the war he formed a cotton and tobacco commission house in Liverpool, Eng. These papers are largely those of his law firm dealing with rather local cases in- volving people of little prominence. There is  a deed for the gift of a slave by Stephen W. Willis to his niece Letitia Harriett McGee in 1830 accompanied by a statement of Apr. 8, 1858, that this slave has been received by Letitia and her husband James C. Fou but is under contract to “oe N. C. Lipscombe"
"Gholson, Thomas Saunders","Gholson, Thomas Saunders a for the year for 85 dollars.  A letter of 1846, J. D. Massinburg to William Thornton, says that Thorton as exe- cutor of the Murdaugh estate hired out most of  tUs-slaves and sold three of them before the « estate suit was settled. An anonymous letter     to Gordon Branch in 1850 mentions a runaway slave, Ellis, and a lawcsuit. There is a letter from James Gresham to Edwin Fraser in 1850 wherein Gresham is bringing a deposition from John Hargraves to establish ownership to Slaves left him by eo. Judge George"
"Gholson, Thomas Saunders","Gholson, Thomas Saunders Edmond Badger, and Governors David L. Swain. and William A. Graham of N. C. have advised Gresham to¥this action.  A letter from M. D. Powell to Gholson in 1850 discusses rebuying slaves belonging to his mother's estate. A letter from Wm. 5S.     Hill to James P. Harrison in 1850 relates to selling slaves in Va. and Ga. There is a sales record of the sake of 4 slaves for $1550 in a letter of 1852 from Nath. Henry Rowe to James Alfred James. A letter of 1853 to the Gholson firm discusses a lawcosuit in-"
"Gholson, Thomas Saunders","Gholson, Thomas Saunders 5  volving the Negro Celia, given or loaned to R. S. Parham and figuring in a will.  There is a letter from James E. Caldwell to Messers. Gholson, Jones and Watkins in 1849 relating, possibly, to William Ransom Johnson, who owes Caldwell money. It is accompanied by a sworn deposition to a justice     of the peace that Col. Johnson's bill is un- paid since Jan. 1, 1846.  Two of the leading correspondents in the collection are Benjamin Watkins Leigh and William Giles Jones."
"Giannone, Pietro","Giannone, Pietro (1676-1748)  Papers, 18th Century  Naples, Italy  Cab. 66 6-27-72"
"Giannone, Pietro","Giannone, Pietro (1676-1748). Papers. Naples, Italy     Pietro Giannone (1676-1748), Italian histori an, published his Istoria civile del Regno di Napoli in 1723. In this polemical survey o Neapolitan history he took the side of the civil power in its disputes with the Roman     Catholic hierarchy. Giannone was excommunica- ted, and his book was put on the Index.  A manuscript volume (281 ff.) contains Gian- none's response to his excommunication and to"
"Giannone, Pietro","Giannone, Pietro (1676-1748)  the prohibition of his book. This work is entitled: ""Trattato de' Rimedj contro le Scommuniche invalide, e proibizioni de' Libri, che si decretano da Roma Scritto da Pietro Giannone Giureconsulto, ed Avvocato Napoletano Coll' occasione Dell' invalida Censura contro di lui fulminata dal Vicario di Napoli per     aver fatto quivi imprimere i Libri della Storia Civile di quel Regno senza una Licenza e della proibizione de Medesimi decretata da Roma il di. . . Luglio 1723."" The manuscript is not"
"Giannone, Pietro","Giannone, Pietro (1676-1748) 3 signed or dated and is presumably a copy."
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher  Papers, 1884-1904  Parkersburg, Wood County, West Virginia 2-F 412 items  152 items added, 2-18-75 1-29-75"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher. Papers. Parkersburg, Wood County, West Virginia     Gordon Butcher Gibbens (1842-19 ?) was a printer, engraver, merchant of paper goods, and staunch Republican politician in Parkersburg, West Virginia. His firm was the Globe Printing and Binding Works, which according to his let-  terhead stationery. dealt in ""Blank Books, Prin- ting, Legal Blanks, and Paper Goods.'' Gibbens was a figure in the politics of Wood County and West Virginia for over twenty years. A"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher  biographical sketch from 1890 (in George W. Atkinson and Alvaro F, Gibbens, Prominent Men of West Virginia) reveals that he was born in Parkersburg in 1842 and ""received a fair English education in the select schools of the period, and a practical business training in the storeo his father."" He married Florence Blair of           Parkersburg in 1867. In the early days of the Civil War, Gibbens was a scout for the Union Army. After the war, still in his early career, he was editor of the local newspapers, the"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 3 Gazette and the Daily Times. For six years he was editor, publisher, and co-proprietor of the Educational Monthly Magazine. He was for a time treasurer of the Wood County Building Associa- tion and also one of the directors of a local railroad company. Gibbens was Chief Deputy and Cashier under Colonel George W. Patton, U. S.           Marshal for the West Virginia District (1877- 1881), and also under Patton's successor George W. Atkinson (1881-1885), Then he became Deputy Collector of Internal Revenue under General"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 4     I. H. Duval. In 1889, he was elected Mayor of Parkersburg by a majority of 188 votes, carrying every ward in the city.  Biographical data on Gibbens after 1890 is scarce, From the collection itself, it is possible to gather much information about his political activities down to 1900, but almost nothing about his personal life, his business ventures, or other matters.  The Gibbens Collection consists of two boxes  of some 412 items, of which at least 350 are"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 5     letters, the remainder being small amounts of clippings, printed material, and miscellany. The papers are devoted almost completely to politics from 1892 to 1900, centering on the campaign and aftermath of the election of 1896, This election was something of a turning point in West Virginia political history. From  1872 to 1896, the state was controlled by the  Democrats, as the Republicans were out of favor due to the excesses of Reconstruction. But in 1894, the Republicans began a comeback, gaining"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher     control of the state legislature and electing as U. S. Senator Stephen B. Elkins (1841-1911). Elkins won the election by only 2,300 votes in a spectacular campaign which attracted national attention and featured such speakers as former President Harrison, Wade Hampton, and Champ Clark, as well as a sizable campaign contribu-  tion to the Democrats by President Cleveland. Elkins' victory was followed by a ""political revolution in West Virginia which excluded the Democrats from power except for brief intervals"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 7 until 1933. According to Ambler and Summers in West Virginia: The Mountain State, from the day Elkins took office in the Senate in 1895 until his death in 1911, he ""was the Republican Party of West Virginia."" The state's Congressmen in this era were known as ""Elkins Orphans"" and the governors were his lieutenants.        It was in the election of 1896 that Elkins solidified his position in the party and the state. The nomination of Bryan split the West Virginia Democrats, and with Populists,"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 8 Republicans, and two factions of Democrats all active in the contest, the Republican McKinley carried the state by a plurality of 10,528 votes out of a total vote of 202,144. This was the beginning of what Ambler and Summers have called the ""Republican Regime"" of 1897-1933, of which the ""Elkins Phase"" lasted until 1911.     Gibbens, a leading Republican of Wood County, was very much involved in all this activity in the 1890's, the collection reveals. With the Republican victory of 1896, his prospects for"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 9     county, state, and/or national office seemed good. He was, for example, a friend of new Governor George Wesley Atkinson (1845-1925) and also of Congressman Warren Miller (1847-1920). But Gibbens’ political fortunes suffered a sud- dm and drastic decline as first, he failed to secure an appointment to federal office under  the new administration and then, found himself left out in the cold in 1900 as Elkins chose as the next Governor Albert B. White (1856-1941), Gibbens' bitterest, most powerful enemy in Wood"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher LU County politics. Having helped the West Virgin- ia Republicans return ‘to power and after over twenty years of loyal work for them, Gibbens then had to stand aside as others less deserving than he benefited in terms of power and patron- age. This, at least, is a bare outline of Gibbens' side of the story as told in his papers  The collection begins with a few letters from 1884, 1892, 1893, and 1894 which provide back- ground for the more abundant correspondence on the election of 1896. Three letters of 1892"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher     reveal that Gibbens, nominee for state senate from the fourth district, was seeking political and financial aid from S. B, Elkins, the rising power in the Republican Party. In a letter of September 26, 1892, Elkins congratulates him on the nomination and predicts that victory will follow. A few days later (October 1, 1892), Gibbens wrote back that he had just finished two weeks of campaigning, sometimes making eight or ten speeches a day, and he expressed guarded op- timism about his prospects in the election."
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 12 Gibbens felt that he could be elected by re- ducing the Democratic majorities in Calhoun and Gilmer counties, making a st and- -off in Pleasant and Wirt, and winning big in his ‘home county of Wood, He closed the letter by requesting a per- sonal meeting with Elkins to discuss his campaig The Senate Journal for the Session of 1893 re- veals that Gibbens lost the election.  Several letters from 1893 show Gibbens wor- king hard for Republican candidates, including som io, across the"
"Gibbens, Gordon Butcher","Gibbens, Gordon Butcher 13 Ohio River from Parkersburg (November 8, 1893). Ohio voters that year elected McKinley their Go ernor, thereby making him a possible Republican presidential hopeful for 1896. Two letters from November 10, 1894, tell about Gibbens' political activities in that year. In the first, Congress man-elect Warren Miller thanks Gibbens for mana-     ging his campaign and praises him for his unsel- fishness in refusing""remuneration for jyour loss of time and neglect of your business.'' The other letter of that day seems to be a form letter in"
