Name,Text
"Settle, Thomas Lee
","3862 items & 192 vols.  89 item: 23 vols. added, 1431 items & 28 vols. added, 14 items vols. added, 11- “22-65  cards )"
"Settle, Thomas Lee","Settle, Thomas Lee. Papers, 1772 (1820-1900) 1955. Paris, Fauquier Co., Va.     Thomas Lee Settle (12 Feb. 1836-1920) was born in Paris, Fauquier County, Va., the son of Abner H. Settle and Isabelle Lee Hixson. He married in 1860 Louisa Hampton O*Rear (Nov. 3, 1833-1884). His education in  local schools was followed by study at R. L. Brockett's Academy, Alexandria, Va.3; at Castleton Medical College (now University of"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. 2 Vermont)in 1856; and at Kentucky School of Medicine at Louisville, Kty., in 1857. He practiced medicine from Dec. 12, 1855 to  1920 in Fauquier, Loudoun, Clarke, and Warren Counties, Va., and in Washington, D. C. A friend of Turner Ashby, he entered the C.S.A. in 1861 as a private in the cavalry, and was soon made assistant surgeon. He was reported to be with Ashby at his death in 1862. He served as Surg@on-in-Chief with ""Gen. Rev.""     Robertson, Wm. g) Jones , and Thomas Lafayette"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. 3 Rosser, ending the war as major of the llth Va. Cavalry. Thus he served during the fighting in the Shenandoah; and captured in the spring of 1865, imprisoned at Fort McHenry, and accused of being a guerilla, he was acquitted to return home in May, 1865.     The Settle papers include those of Captain Robert H. Simpson, 17th Virginia Vol- unteers, ©. S. A. He attended V. M. I. in 1843-44, and after graduation opened an acad-  emy in his home town, Front Roysl, Warren"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch.  County, Va. His parents were Samuel Simpson and Mary C. Simpson. In 1859 he was clerk  of the 149th Va. Militia. Enlisting in April, 1861, he entered the Army of Northern Virginia, fought in the Peninsular campaign of 1862, and at Fredericksburg in Dec. 1862 in the 17th  Va., Kemper's Brigade, Pickett's Division,     Longstreet's Corps. He was captured in July 1862, by Federal troops and was sent to Fort Warren, N.Y. Exchanged by Aug. 21, 1862, he served with the 17th Va. until wounded at Drewry's Bluff in May 1864. He died as a result of his wounds June 9, 1864. He was a"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. ae     Virginia farmer with keen interest in crops and stock raising.  The papers of Thomas Lee Settle begin in 1795 with records of land sales, deeds, rent receipts, etc., in Charlestown, Jefferson County, in Cabell County, in the Manor of Leeds, Clarke County, and in Fauquier County, Va. The transactions center in the O'Rear family, the Fergusons, the Timberlakes, the"
"Settle, Thomas Lee","Settle, Thomas Lee Sketch. 6 tee Nolands, and the Simpsons. - These records continue to the 1896's. Medical correspondence, prescriptions, and bills reveal the life of  a country physician who was interested in farming and stock raising. Partnership with Dr. G. H. Hutchison in the’70's is described.     In the Civil War section letters fromoFsu- quier County volunteers begin with First Manas- sas. 1861, and show the formation of the Army of Northern Virginia, C. S. A., and of Thomas  J. Jackson's cavalry command in the Shenandoah, y"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch, 7 Capt. Robt. H. Simpson (Va.M.I.) of Front Royal, Va., describes in detail the battles of Chickahominy Swamp, May 12, 1862, and of Fredericksburg, December, 1862, He continues with the 17th Va. Volunteers under General William J. Hardee until his discharge at     Greensboro, May 1, 1865. Comments on crops and conditions in Northern Virginia in the Civil War are good. Salt making directions are included for the Civil War period. Family  letters to Texas, Missourj,and Tennessee"
"Settle, Thomas Lee","Settle,’ Thomas Lee. Sketch, 8 continue until the 1920's. The O'Rear family transactions cover tie 19th century. Letters of the Settle Ghildren and friends at school in Alexandria, Va., in’ 1880's, at Baltimore, Md. in 1867, and in Lexington, Va., at V.M.I. in 1848. From 1920 the papers deal with let-     ters of Mrs. Pauline Settle Moore, @aughter of Thomas L. Settle. There is gene@logical data also in this section.  Bills and receipts from 1814-1888 cover  land transactions, household receipts, apple"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch.     brandy making, the business papers of A. H. Settle & Co., merchants, Paris, Va., pro- fessional medical bills, horse deal records in the Civil War, and two Confederate Loan Bonds: (1) 17 Oct., 1862, for $500 (Act of Aug. 19, 1861), and (2) 2 Mar., 1863, for $500 (Act of 20 Feb., 1863).  There is a set of medical visiting and ac- count books from 1855-1914 and a miscellaneous collection of literary reviews and medical pamphlets. A Declaration of the Faith and"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. 10 Practice of the Second Baptist Church, Upper- ville, Va., 1882, is included in the pamphlets. . Most valuable among the bound material is the journal of John S. Timberlake, Americus, Sumter County, Ga., formerly of Virginia, en- titled ""Trip of Florida and Salt Works, Oct.        (Continued on card 11)"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. i 20, 1863. With descriptions of the country and other particulars intervening on the way."" Mr. Timberlake was interested in purchasing a salt works or land. He went from Americus, Ga., to Macon and Savannah, describing the ""Lower Part"" of Georgia and visiting friends. ""Sslt     Making Business below Savannah"" is described  in detail from inspections at Thomasville, at Harcy's, at the Starr Salt Works, on to @riffin Ga. The Goose Creek Salt Works are recorded  in great detail. Relation of the conscription"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. 13 law to salt werkers was explained, as were the tax laws of 1863. Rules for a poor man are given for a small salt works. The rice plantations are also discussec.  The second half deals with ""Descriptions of Florida and Health and Other Particulars (useful) as they Happen."" Health and agri-     cultural conditions, including sugar making, are recorded as well as the economic state of the Florida and Georgia plantations of 1863.  This journal ends with a synovsis of"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. 13 Adiel Sherwood's 1860 Gazeteer of Georgia.  The Settle pavers give a valuable picture of changing economic conditions in the 19th century.  Added 8-8-55, This addition to the main collection of the Settle papers includes a few        family and professional letters from the T. LE. Settle family, a few legal documents, and some household accounts.  The volumes include the visiting record books of Dr. Settle for 1890 (monthly), 1891, 1894-95, 1894, 1896, and 1905, an account book"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch, 14     for the John Horn estate, a Sunday School Record Book, M. E. Church, So., 1884, and miscellaneous scrap and exercise books, Among the Civil War papers are listed many Confederate camps. D. H. Hill's Division on Nov. 28, 1862,  is described as leading Jackson's Army of the Valley into the Peninsular Campaign against Gen, George Brinton MCClellan. Capt. R. H. Simpson of Pickett's Division writes on Dec, 14, 1862, of the Battle of Fredericksburg, listing the wounding of Generals Wm. Dorsey"
"Settle, Thomas Lee","Settle, Thomas Lee. Sketch. 15 Pender, Philip 5t. George Cooke, and Thomas Cobb. He describes on Dec. 16, 1862, John Bell Hood's stand in the right center against Union attack.  Major Settle left among his papers a photograph of Confederate General Thomas Lafayette Rosser. which was transferred to  the Picture File."
"Settle, Thomas Lee","Settle, Thomas Lee 16  1431 items and 28 vols. added, 1-09-62. The chief value of the added material lies, not in the family material, but in information about other subjects.  There are a few original poems in the col- lection.  There are militia orders for 1797 and 1800,     and the Va. militia is mentioned again ca. July 12, 1891.  There is not much material dealing with the Civil War and Reconstruction, but Turner Ashby is mentioned on Sept. 7, 1861. There is  an undated address ab Ashby among the print- ed material,"
"Settle, Thomas Lee","Settle, Thomas Lee 17     Dr Settle received some letters from his nephew, Hugh C. Mantor, an attorney of Taylor, Texas. He writes on July 12, 1894 about a Con- gressional race between a Democrat and a Popu- List.  Some papers Of 1898 discuss the Spanish- American War. There are letters by a soldier  in the 2nd Regt. of Va., discussing camp life in Fla., the Rough Riders, courtSmartial , and deserters.  Accompanying a letter postmarked Apr. 17, 1906, is a photograph of the Rev. James Battle"
"Settle, Thomas Lee","Settle, Thomas Lee 18     Avirett, formerly chaplain, 7th Regt. of Va. (Ashby's Cav.); and John (Black Hawk), former- ly cook of the old regimental mess.  Henry St. George Tucker (1853-1932), in a letter of Apr., 1908, solicits support in his unsuccessful race for the Va. Democratic gu-  bernatorial nomination.  A number of letters. to Settle are from his fellow physicians. T. C. Evans, Dean of the U. of Louisville's Medical Dept., discusses  his department on Aug. 14, 1909.  5°"
"Settle, Thomas Lee","Settle, Thomas Lee 19     On March 20, 1912 Richard Evelyn Byrd, ors (1860-1925) writes to Settle asking for assis- tance in securing a delegation to the Va. Democratic Convention pledged to support the candidacy of Thomas Woodrow Wilson (1856-1924) for the Democratic presidential nomination.  Abraham Lincoln's parentage is discussed  at length in a letter of Dec. 20, 1916.  Dr. Settle's daughter, Pauline (""Polly"") (born ca. 1870), married Edgar Ackley Moore (d. 1924), M. D. of Paris, Va. As a Lt. in the U. S. Army Medical Reserve Corps from"
"Settle, Thomas Lee
","settle, Thomas Lee 20     1917 to 1919, Moore wrote his wife many letters about World War I, his army camp life and experiences in the U. S. md France, and the health of Dr. Settle.  Moore discusses the 29th Div. in a letter postGmarked Jan. 19, 1918.  There is a facsimile of a letter by King  George V of England attached toa letter of Apr., 1918 by Dr. Moore.  Mo. politics, Republicans, Negroes, and pro-Germans are discussed on May 30."
"Settle, Thomas Lee","Settle, Thomas Lee 21     Some of Dr. Moore's letters describe France, the Letcher family, the Y. M. A. and the  ve  American National Red Cross (both praised for fine work in France), U. S. casualties, prisoners, hospitals, and physicians. He praises Woodrow Wilson and the Federal Government ca. Aug., 1918.  A number of items deal with Moore's Masonic affiliation, 6. g., a letter of Dec. 20, 1918. Genealogy is discussed in various items,  e. ge, a letter of Sept. 21, 1924."
"Settle, Thomas Lee","Settle, Thomas Lee 22  Dr. Francis Randall Hacner (1873-1940) writes on Feb. 3, 1925 to Mrs. Moore about the possible connection between Dr. Moore*s death and his army service. There is more about this matter later in the collection.  The children of the Confederacy is discussed on Nov. 16, 1926.     The presidential campaign of 1928 is dis- cussed in a letter of Oct. 19 by the Va. State -chairman of the Democratic Weterans Organiz- tion, Gen. Waller S. Gardner Waller. The views of Democratic candidate Alfred Emanuel Smith I"
"Settle, Thomas Lee","Settle, Thomas Lee 33     are much favored over those of Republican can- didate Herbert Hoover, as well as those of Warren G. Harding and Calvin Coolidge.  Turner Ashby is discussed in a letter of July 10, 1933.  Father Edward Joseph Flanagan (1886-1948)  writes on Nov. 24, 1941, about Boys Town.  May 9, 1865, is the date of an amnesty oath signed by Thomas Lee Settle, a former surgeon in the llth Regt. of Va. Cav. Vols.  A legal document of June 17, 1879, shows that Dr. Settle was a practicing physician,"
"Settle, Thomas Lee","Settle, Thomas Lee 24 surgeon, and dentist in Fauquier Co., Va.  A legal document of Mer. 19, 1886, is signed by a number of Randolphs, as well as by Wm. N. Nelson, and Rosewell Page.  There are wills by Dr. Settle and Cornelia Moore ana a number of documents dealing with     land and the settlement of estates in Va.  There are several lottery tickets made out to Alexander Hite by the Strasburg, Va., School Lottery. Some items deal with the 2nd and 6th Brigs. and the 36th Regt. of Va. Militia during the War of 1812 and ""@ Army prisoners (not"
"Settle, Thomas Lee","Settle, Thomas Lee 25 prisoners-of-war). An item of July 7, 1861, mentions Turner Ashby, who seems to have been Dr. Settle's commanding officer. A newspaper Clipping of Feb. 10, 1897, diseusses American history from a tender viewpoint ana blames     Northern historiansfor misrepresenting the facts One pamphlet tells  he story of the San Fran- cisco earthquake of 1906. Another deals with a silver mining scheme in Canada: Julian Hawthorne and Company (1909), by Julian Haw- thorne, who in 1913 went to jail for ""misusing the mails in connection_with some Canadian min-"
"Settle, Thomas Lee
","ettle, Thomas Lee 26 ing ventures."" The volumes include account books, commonplace books, expense books, ledgers, physicians' records, and a stallion service book.  Families mentioned mgre or less often in this collection include, Onham, Burwell, Dela-     plane, Galt, Glass, Hutchison, Marshall, Meade, Page, Randolph, Shifflett, Spangler, Spengler, Strother, Triplett, Tucker, Washington and Woo en families.  Schools and academies include the Episcopal Female Institute, in ‘eo. Va.; the"
"Settle, Thomas Lee","Settle, Thomas Lee 27 Locust Dale Academy, in Locust Dale, Va.; and the Willow Stream School, in some undisclosed locality.  14 items and 2 vols. added, 11-22-65. The ledger from Dr.. Thomas Lee Settle's medical practice at Paris, Virginia, dates from 1897 to     1913. Another ledger belonged to Dr. Edgar Ackley  Moore of Paris, the son-in-law of - Dr. Settle. It has accounts for 1905-1907 and miscellaneous"
"Settle, Thomas Lee","Settle, Thomas Lee 28 entries for 1906-1912. Letters to the Moores appear in the collection by 1911. Dr. Moore was at Paris during the period of the ledger, for names of his patients can be found in Dr. Settle's ledger. The volume formerly cataloged as Dr. Settle's  Medical Diary, Dec. 12, 1855-1858, 1861, 1865-     1866, is more accurately described as his Medica Notebook and Account Book, 1855-1866. He origi- nally entitled it as his ""Memorandum of Prescrip tions, Paris, Dec. 12th,-1855. He used the vol ume for taking notes on the lectures of a number"
"Settle, Thomas Lee","Settle Thomas Lee 29     of professors at the Castleton Medical College in Vermont and at the Kentucky School of Medi- cine during 1856-1857. The lecturers included the eminent physician, Dr. Middleton Goldsmith who taught at both schools, and other doctors whose names were Woodward, Hardin, Perkins, Marshall, Wright, and another that is unclear. These notes are scattered through the volume and include information about medicine, diseases, and treatments. Settle also used the volume to record his personal accounts and accounts with"
"Settle, Thomas Lee","Settle, Thomas Lee 30 patients during 1856-1866.  The volume formerly described as Settle's ""brief diary as surgeon of the llth Va. Cavalry, Apr., 1863, to June, 1864,"" is also more compli- cated, and it has been. recataloged as his Medica Records for llth Virginia Cavalry, 1863-1865, and Account Book, 1867-1870. Settle first used     the volume for a variety of medical records from his duty with the 1lth Cavalry, and these records are scattered in several parts of the book. He later used many pages for his accounts, 1867-"
"Settle, Thomas Lee","Settle, Thomas Lee 31 1870, with his patients.  Numerous letters from young women are in the collection. There are many letters addressed to Pauline Settle, only a few from her. They include letters from students and alumna of the Episcopal Female Seminary at Winchester, Va., beginning in the late 1880s.  Beginning at least in the 1870s there are many letters from patients of Dr. Thomas Settle, some describing symptoms and remedies. Companies selling medicine all communicated with him."
"Settle, Thomas Lee","Settle, Thomas Lee  These matters continue into the early 20th century."
"Settle, Thomas Lee","Settle, Thomas Lee Account Book, 1915 Paris, Fauquier Co., Va.  212 pp. Leather  11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee Commonplace Book, 1852-1857 Paris, Fauquier Co., Va.  50 pp. Boards  11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee Commonplace Book, 1854-1867 Paris, Fauquier Co., Va.  120 pp. Boards  11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee Commonplace Book, 1857-1858 Paris, Fauquier Co., Va.  184 pp. Boards  11-3-60  19 x 254 om,"
"Settle, Thomas Lee","Settle, Thomas Lee Expense Book, 1870-1880 ris, Fauquier Co.,Va,  Boards 15% x 20 em,"
"Settle, Thomas Lee","Settle, Tnomas Lee  Ledger, 1874-1886  Paris, Fauquier Co., Va.  454 pp. Boards 11-3-60"
"Settle, Thomas Lee","Settle, Tnomas Lee F- 6478 ©  Ledger, 1867-1873 Paris, Fauquier Co., Va.  350 pp. Boards 164 x 394 om, 11-3-60"
"Settle, Thomas Lee","Settle, Tnomas Lee Ledger, 1871-1881 Paris, Fauquier €o.,Va.  290 pp. Boards 16 x 384 om, 11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee Record Book, 1856-1857 Paris, “auquier Co., Va, 236 pp. Boards 11-3-60  16 x 308 cm."
"Settle, Thomas Lee","Settle, Thomas Lee  Account Book, 1855-1866  Paris, Fauquier Co., Va,  120 pp. Boards 11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee  Ledger, 1872-1880  Paris, Fauquier Co., Va.  357 pp. Boards  11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee  Ledger, 1873-1877  Paris, Fauquier Co., Va,  295 pp. Boards  11-3-60  16 x 39 em,"
"Settle, Thomas Lee","Settle, Thomas Lee Ledger, 1877-1885 Paris, Fauquier Co., Ya. 440 pp. Boards 11-3-60  20 x 304 om."
"Settle, Thomas Lee","Settle, Thomas Lee  Ledger, 1879-1886  Paris, Fauquier Co,, Va. 458 pp. Boards 11-3-60  21x 32 om,"
"Settle, Thomas Lee","Settle, Thomas Lee  Ledger, 1882-1890  Paris, Fauquier Co., Va. 484 pp. Boards  11-3-60  21 x 323 om,"
"Settle, Thomas Lee","Settle, Thomas Lee  Ledger, 1888-1892  Paris, Fauquier Co., Va, 360 pp. Boards 11-3-60"
"Settle, Thomas Lee","Settle, Thomas Lee Daybook, 1901-1905  Paris, Fauquier Co., Va.  300 pp. Boards  11-3-60  16x 39  cm,"
"Settle, Thomas Lee","Settle, Thomas Lee Ledger, 1897-1913 Paris, Fauquier County, Virginia 496 pv. Boards 32 x 20 cm.  11-22-65"
"Settle, Thomas Lee Moore","Settle, Thomas Lee Moore, Edgar Ackley     Ledger A, 1905-1907 Miscellaneous Accounts, 1906-1912  Paris, Fauquier County, Virginia  88 pp. Boards 37 x 15% cm.  11-22-65 Part of the Thomas L. Settle Papers"
"Setzer, Daniel","Setzer, Daniel Papers, 1858-1865 Rowan Co, , N. . C.  Section A 62 items  3 items added 5-13-57 oct 3 ‘49  ray ts"
"Setzer, Daniel","Setzer, Daniel. Papers, 1858-1865, Rowan Co., N. CC. 68 items, Sketch     Phese are largely letters written in very poor English by Daniel Setzer, who served with the Confed. forces in Va. and N. C., to his wife Susan, He is mainly concerned about the welfare of his family, the acauiring of suffi- cient food, and other personal matters. He com- ments not only on the scarcity of food but also on other hardships, and gives the estimates  which he has heard of the number of casualties"
"Setzer, Daniel","Setzer, Daniel 2 and prisoners taken after the battle of the Wil derness and the siege of Petersburg, and the number of desertions from his company both in Va. and N. CGC.     There are two letters from Marcus Setzer-- the first one written from Cramford Co., Mo., and the other from Petersburg, Va. in 1865,  He, Daniel, and Jacob Setzer were brothers, and they all served in the Confederate Army.  5 items added 5-13-57: letter of Mar. 16,"
"Setzer, Daniel","Setzer, Daniel 3 1863 describes the food in camp near Fredericks- burg; a letter of Aug. 23, 1864 says the Yankees had the Petersburg and Weldon Railroad and they couldn't get provisions; and a family letter."
"Severinus, Marcus Aurelius","Severinus, Marcus Aurelius. Papers, 1638-1646 or 1647 Naples, Italy.  Josiah C, Trent Collection in the 5 items. History of Medicine--MSe, Div.  4~8-60"
"Severinus, Marcus Aurelius","Severinus, Marcus Aurelius. Papers, 1638-1646or 1647. Naples, Italy. 5 items. Sketch.  Marcus Aurelius Severinus (1580-1656), the famous Italian surgeon and teacher at the Univer sity of Naples, where he was professor of anato- my, made the first crude attempt at comparative anatomy. His professional and scientific inter-     ests were extensive, bringing him into contact with many prominent scholars of his day and into collision with the Inquisition. ‘He wrote five letters in Latin to Dr. John Houghton of Yar- mouth, England, a physician he regarded as second only to William Harvey. The letters refer to"
"Severinus, Marcus Aurelius
","severinus, Marcus Aurelius. his scientific and literary pursuits and to other scholars.  In the first letter he refers to the wars raging in Europe as causing him to delay publi- cation of his works, as well as to bad feeling in Naples. A controversy had ariseén overra defence by Remington of William Harvey against     Riolanus. Severinus mentions being offered the chair of surgery at Padua by John Vesling.  The second letter was published in Severinus! famous book De Recondita Abscessum Natura Libra VIII. It refers to a fibrinous coagulum protur- ding into the heart a. Severinus  KX"
"Severinus, Marcus Aurelius
","severinus, Marcus Aurelius. 3 wishes Houghton to consult Harvey about this cardiac snake.  In the third letter Severinus acknowledges receiving Harvey's opinion on the anguiform body in the heart. Houghton, according to this letter had been made physician to the city of Norwich. Severinus also refers to a visit to Naples by Houghton.  After an interval of almost five years, Severinus again writes. He tells Houghton that his letter concerning the cardiac worms has been included in his The Obscure Nature of Abcesses,"""
"Severinus, Marcus Aurelius","Sseverinus, Marcus Aurelius. 4 the édition being published at Frankfort, Ger- many. Severinus’ Zootomia was also in press, He was working on two other books, one on ser- pents and one on fishes, to which Houghton had contributed.  The fifth letter also refers to the publica- tion of Severinus' works. He mentions Sir Georg¢ Ent, Prof. Hermann Conring, John Pell, and William Harvey."
"Severn, John Cheesment","severn, John Cheesment-  see Cheesment-Severn, John"
"Severoli, Antonio Gabriele","Severoli, Antonio Gabriele Cardinal Papers, 1816-1822  Rome, Italy  Section A  7-22-58"
"Severoli, Antonio Gabriele","Severoli, Antonio Gabriele, Cardinal... bapers,. 1816-1822. Rome, Italy.  This collection consists of four letters to Cardinal Severoli (fl. ca. 1806-1830). In 1806 he was Bishop of Viterbo, Italy. Sup- ported by Zélanti followers in 1823, he was a leading candidate for the papacy.     The letters are by Maximilian Joseph, King of Bavaria; Victor Emmanuel I and Maria Terese, King and Queen of Sardinia; and Annibale della Genga, Vicar-General of Rome who became Pope Leo XII a year after writing this letter in  1822."
"Sevier, John","Sevier, John Papers, 1778-1812 Knoxville, Knox Co., Tenn. Section A 4-18- 51  Recatalogued, 1-3-66"
"Sevier, John","Sevier, John. Papers, 1778-1812. Knoxville, Knox Co., Tenn.  This collection consists of the papers of John Sevier, an officer in the American Revolu- tion and first governor of the state of Tenn- essee.  A summons dated Mar. 14, 1778, is directed by Sevier to the sheriff of Washington Co., N.C., to apprehend and hold for examination Gedion [?] Morris, accused as a debtor by Samuel Smith.  On Feb. 27, 1787, Richard Caswell, Governor"
"Sevier, John
","sevier, John 2 of N.C., wrote Sevier concerning their land speculation in Tennessee. He also mentioned trials for fraud in the purchase of army sup- plies, the opposition of the N.C. Assembly to recent Indian treaties, and a new road being built in the mountains.  A directive of July 17, 1800, granted William Lindsy and Zaduch Bowshairs permission to transport slaves from Tennessee to Natchez in the Mississippi Territory.  On Mar. 3, 1805, Hugh Lawson White, Tennesseg"
"Sevier, John","Sevier, John 3 jurist and politician, requested that Gov. Sevier exempt him from sitting as a judge ina case in the Hamilton district of Tenn. White claimed that his personal interests in the case would interfere with his ability to judge the case impartially.  In a letter dated July 22, 1810, Sevier wrote John Overton to ask him to serve as secur ity in a law suit that Sevier was appealing.  Also included in this collection is a copy of a memorial sent in 1812 to the N.C. legisla-"
"Sevier, John
","sevier, John 4 ture by Sevier and Isaac Shelby, first governor of the state of Kentucky. The N.C. General Assembly had failed to give Sevier and Shelby the sword and pistols that it had voted them for their services in the Battle of King's Mountain. Sevier and Shelby petitioned the Assembly to honor its commitment to furnish     this reward. On Dec. 20, 1812, John Steele, N.C? federalist and from 1796 to 1802 U.S. Comptroller of the Treasury, wrote Sevier infor ming him that the memorial had been presented"
"Sevier, John","Sevier, John  to the Assembly and was in committee, but that he could not predict its effects despite the lack of any obvious opposition to it."
"Sewell, Thomas","Sewall, Thomas. Papers, 1826-1835. Washington, D. C.  Josiah C. Trent Collection in the 7 items. History of Medicine--MS.:, Div.  48-60"
"Sewell, Thomas","Sewall, Thomas. Papers, 1826-1835. Washington, D. C. 7 items. Sketch.  Thomas Sewall (1787-1845) was a Washington, D. C.,physician and professor at Columbia College. He writes in 1826 of the raising of funds for the College by Rev. E. Galusha and Rev, David Benedict. His correspondence with the Hon, Tristram Burgess of Prowidence, R. I., concerns     the health of the daughter of Burgess and the search for lodgings in Washington. In 1835 he refers to medical publications and copyright."
"Seward, Joseph W. and W. M. Wesson","Seward, Joseph W. and W. M. Wesson. Papers, 1866-1884 Gholsonville, Brunswick Co., Va. Cab45 141 items ard 93. F GUIDE  ocT29 ""51"
"Seward, Joseph W. and W. M. Wesson","Seward, Joseph W. and W. M, Wesson. Papers,  1866-1884, Gholsonville, Va, 141 items. Sketch.     Bills, receipts and invoices of the firm of Seward & Wesson, general merchants, dealing with Richmond and Petersburg wholesalers,"
"Seward, William Henry
","Seward, william Henry Papers, 1857-1899 Auburn, Cayuga Co., N. XY.  Cab. 48 items item added, 4-21-52  4-18-51 item added, 12-29-56 item added, 5-30-57 item added, 4-18-58 items added, 6-22-62 items added, 10-6-67  9 items added, 12-11-68"
"Seward, William Henry","Seward, William Henry. Papers, 1857-13899. Auburn, Cayuga Co., N.Y.     Correspondence of William H. Seward (1801- 13872), United States Secretary of State, dealing with diplomatic relations with Portugal during the Civil War and the revolt in Mexico against MaximilX\ian. Correspondents are  Franklin Chase, U. S. Consul at Tampico, Mexico and James E. Harvey, U.S. Minister to Portugal. l item added, 4-21-52. This is a letter  from Wm. H. Seward to William Seward Gridley"
"Seward, William Henry
","seward, William Henry 2 thanking him for some wild ducks.  l item added, 12-29-56. This is a request to Seward from Hagerstown, Md., on Feb. 12, 1862, that the parole of George Julius, a political prisoner who had been released from - Fort Warren, be revoked simehe was making him- self obnoxious by abusing Union men.     1 item added, 5-30-57: a certificate signed by William Henry Seward on Sept. 13, 1865. It was originally in the Don Preston Peters Collection.  l item added, 4-18-58: Passport of A. M."
"Seward, William Henry","Seward, William Henry _     Hancock, U. 5S. Consul to Malaga, signed by Seward.  2 items added, 6-22-62: ‘Two letters from Seward, Dec. 22, 1857 and Dec. 15, 1862. In the second item, Seward informed James E. Harvey that two of his dispatches from Portugal had been referred to the Secretary of the Navy.  33 items added, 10-6-67: MTwo originals and thirty-one Xerox copies of Seward's papers. The originals are a letter to Seward from John Buchanan Floyd concerning the discharge of a soldier (May 8, 1858) and one from Seward to"
"Seward, William Henry","Seward, William Henry 4 Emanuel Leutze, the noted artist (Nov. 7, 1565), The Xerox copies are reproductions of papers housed in the Rush Rhees Library at the University of Rochester. They concern chiefly the period preceding the attack on Fort Sumter. A speech by Seward in Jan., 1861, efforts to restore the Union, and the decision to hold     Fort Sumter are the principal topics discussed. Tnere are two versions of a memorandum  dated Apr. 1, 1861 and entitled ""Some Thoughts  for the President's Consideration."" To defend  his father in the controversy which this"
