Name,Text
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 10        Athens. folder. The fall-of 1956 Dr. and Mrs, Hubbell went to Jerusalem where he was to be the Smith-Mundt Professor of American Literature at the Hebrew University. Before his lectures could get underway Israel was caught up in the Israel-Arab conflict of 1956 and Dr. and Mrs. Hubbell were ordered by the State Department of  the United States to leave immediately. They were evacuated on an American warship on Octo- ber 31, 1956. In his book, Lucinda, as well as in the correspondence in the ""Jerusalem"" folder"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 11 in the Foreign Teaching File, Dr, Hubbell tells of those hectic days.  Less exciting but equally rewarding were his teaching assignments after his retirement at     Clemson University, the University of Virginia, Columbia University, Texas Technological College  and the University of Kentucky. The correspond- ence of these ventures is arranged chronologi- cally within folders of the persons involved in making arrangements --Lewis Leary, M. A. Owings, John Guilds, and the John Hay Whitney Founda-"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 12 tion-- and in the Biographical File.  The Miscellany File contains correspondence relating to the many activities and interests of Dr. Hubbell. The specific activities are ar- ranged alphabetically in folders labeled with the particular undertaking or proposal. In- cluded are such items as Collection Development, Eugenia Dorothy Blount Lamar Lectures at Mercer University in 1959, activities of the American Literature Section of MLA, reunions and anniver- saries at the University of Richmond, awards and"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus Se 13 honors (Mayflower Cup Award and the Jay B. Hub- bell Medallion), and projects proposed and com=- pleted,  Dr. Hubbell was an active collection develop- er and planner of ways to enhance the scholar- ship of Duke University and American Literature.     His interest in building a good sizeable and workable Library is demonstrated throughout his papers but specifically in his proposal for the establishment of a Center for Southern Studies whose purpose would be to collect a vast histor-"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 14 ical and literary collection pertaining to the South, This plan has never materialized as Dr. Hubbell foresaw it and outlined it in two let- ters to Dr. Few which are in the Center for Southern Studies folder in the Miscellany File. Likewise for Duke and American Literature Dr.     Hubbell proposed a Cooperative Training Program for Foreign Teachers of American Literature.  Two universities, at first Harvard and Duke, then later Minnesota and Duke, were to share i a program of instruction to foreign American"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 15 Literature teachers. The plans are outlined in letters in the Cooperative Training Program folder (Miscellany File). Since the two insti- tutions involved-were unable to secure suffi- cient funding, this program was never begun. As early as 1930 Dr. Hubbell proposed a compilation     of a check-list of the manuscript sources of American Literature available in the United States. He made his first overtures to the Amer- ican Literature Section of MLA, Many letters arranged chronologically in the Check-list of"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus __ 16  folder in the Miscellany File docu- ment the negotiations to implement such a list. When the American Literature Group could not muster sufficient funds to begin work, the pro- ject was side-tracked, It was not until 1960 that Dr. Hubbell saw the project he initiated completed with the publication of American Lit-        erary . Papers relating to this publication are in the J, A. Robbins and Amer- ican Literary  Papers in the Hubbell     Center."
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 17 While at SMU Dr. Hubbell introduced three programs which met with a measure of success im- mediately. These programs were the annual Poet- ry Contest and the SMU Correspondence and Exten-  sion Courses. The Poetry Contest produced correspondence with literary figures, fellow professors, and a little book entitled Prairie     a The Extension Course program was quite effective and later grew into a full scale Dal-  las College. Course syllabi and lesson assign-  ments are included in the materials arranged"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 18     chronologically in the SMU Correspondence and Extension Teaching folders in the Miscellany File.  Papers, letters, and clippings of reviews pertaining to the books Dr. Hubbell has written or edited are in the Writings box in folders la-  beled with the title of each book. Essays on American Literature in Honor of Jay B. Hubbell is included in this box since the letters are predominantly congratulatory of his career and writings. Other books included are:"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus American Life in Literature Eight American Authors Enjoyment of Literature Introduction to Poetry Introduction to Drama  Last Years of Henry Timrod Lucinda                 South and Southwest The South in American Literature Southern Life in Literature  Who Are the Major American Writers?"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 20 Two boxes of the papers are filled with writ- ings by Dr. Hubbell and two more contain writ- ings by other individuals. Dr. Hubbell's writ- ings include manuscript materials unpublished, lectures, articles, student handbooks, papers read at meetings, a reminiscence of Robert Frost,     Frank Clyde Brown, and the Harvard Graduate School and printed materials--reviews and arti- cles published.  The writings of others comprise papers writ- ten about early teachers of American Literature"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus 21 and reprints or clippings of articles inscribed  to Dr. Hubbell by the authors many of whom were  his students. Among the early teachers recalled are Thomas 0. Mabbott, William P. Trent, Brander Matthews, G. C. D. Odell, Fred L. Pattee, Ernest E. Leisy, Jay B. Hubbell, Edd Parks, and Willard     Thorp. Many books inscribed to Dr. Hubbell by former students have been transferred to the Rare Book Room,  A box of pictures and clippings plus an over- size folder of clippings, filed in Picture Cabi-"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus ee 22 net #VII labeled J. B. Hubbell Center, complete the papers of Dr. Hubbell. Both pictures and clippings are also scattered throughout the correspondence. Dr. Hubbell's papers pertaining to English Department matters and committee assignments may be found in the University Ar- chives along with the clipping file of the News Bureau."
"Hubbell, Jay Broadus","Hubbell, Jay Broadus (1883-1979)     4 items added June 29, 1978.  Dr. David D. Henry, President Emeritus of the University of Illinois, sent to Dr. Hub- bell 3 items of interest to the Hubbell Cen- ter--a letter concerning the William Vaughn Moody Foundation, a picture of Edward Davison, English poet and critic, and an off-print of Herman Melville by Fred Lewis Pattee--accom- panied by his note to Dr. Hubbell. These items have been filed in their respective cate"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus (1883-1979) 24 -     gories--the picture in the Picture File, the letter and note in the Chronological File, and the offprint in the Writings: Miscellaneous File, Fred Lewis Pattee folder.  25 items added Jan. 9, 1979  While leafing through a Decision magazine in 1977, Dr. Hubbell chanced upon the poetry of Mary-Lorraine Duke. Intrigued by the poems and her apparent talent, Dr. Hubbell secured her address from Decision and wrote to her asking for additional poems. The 25 items in"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus (1885-1979) 25     this addition consist of the correspondence between Dr. Hubbell and Mrs. Duke, an Austra- lian housewife and poet, and copies of the poems which she sent to Dr. Hubbell. They are in the Alphabetical File: Mary-Lorraine Duke folder.  60 items added Oct. 11 and Nov. 2, 1979.  These two additions to the Hubbell papers were the result of Dr. Hubbell's request that the authors write a reminiscence of some of the early leaders in the recognition and ad-"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus (1885-1979) 26 ©     vancement of American literature as a disci- pline in its own right. Thus Professor Eleanor M, Tilton wrote of Ralph Leslie Rusk and Professor Daniel Morley McKeithan wrote of Killis Campbell. These articles are in the Writings: Miscellaneous Authors File in the  Eleanor Marguerite Tilton and the Daniel Mor- ley McKeithan folders. In the Tilton folder are also family memoirs and copies of many of Rusk's articles, book reviews he wrote, and reviews of his masterpiece on Emerson, all  collected by Tilton."
"Hubbell, Jay Broadus","Hubbell, Jay Broadus (1885-1979) 27  l item (Reprint) added, 5-12-81: Patricia E. Clyne, freelance writer, at Mrs. Mabbott's re- quest wrote a brief article on Thomas O. Mabbott As Teacher, a supplement to Mrs. Mabbott's ""Mabbott as Poe Scholar: The Early Years.""  2 items added, 10-26-84: These two items are copies of letters written to David Smith Hubbell, son of Jay B. Hubbell. One of the letters was from Jay B. Hubbell and written approximately three weeks before his death. The other letter was written by Paul Edgar Hubbell, brother of"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus (1885-1979)     Jay B., in April following Jay's death in February. In it he includes a short poem he had written after hearing of Jay's death.  15 items added Aug. 20, 1984. These items include clippings of reviews of Ralph L. Rusk's The Life of Ralph Waldo Emerson     and Waldo Emerson by Gay W. Allen, a post card of the home of Thomas Carlyle in Chelsea, Eng. along with Rusk's comments on the house."
"Hubbell, Jay Broadus","Hubbell, Jay Broadus, 1885-1979.  Papers, 1927-1979. -- Addition, 180 items (ca. .3 linear ft.).     Professor emeritus of American Literature at Duke University. -- Correspondence mainly with Frank C. Brown and Will Irving concerning his acceptance of a position at Duke, courses, leaves of absence, etc. and miscellaneous files containing clippinas, biblio- graphical notes, and the English Department's vita of Hubbell.  Transfer, 1984. Accessioned 3-5-87"
"Hubbell, Jay Broadus","Hubbell, Jay Broadus, 1885-1979.  Papers, 1906-1979. -- Additions, 2,472 items (3.4 linear ft.).     Professor emeritus of American literature, Duke University. Founding editor of American Literature, writer. -- Letters with colleagues, students, pu- blishers, and university administrators; writings, and notes by Hubbell and other authors; programs of MLA meetings; annual reports of the American Literature Group; and miscellaneous items pertaining to his teaching in Vienna, Athens, and Jerusalem  Gift, 1979. Accessioned 6-18-87 ="
"Hubbell, Jay Broadus","e 2nd 81:H-J, OC: I:il funbes be Jay Be (Jay Broadus), 1885-  ee Papers, 1905-1986. 2927 itemse Professor of American Literature, Duke University, Durhamyg NeCe This addition consists of biograhical sketches of Ima Honaker Herrony eeirt Leslie Rusk, John Hall Wheelock, Killis Campbell and Thomas Ollive Mabbott, in addition to numerous reprints and offprints of articles by Hubbell and otherse Additional printed materials consist of programs of MLA meetings; annual reports of the American Literature Gr coup; and a program of the Phitadelp@® hia Orchestra resenting th e world premiere of NcD 19890630 #41631305 NDHYme SEE NEXT CRD"
"Hubbell, Jay Broadus","e  2nd 81:2H-J, OC:Isil Runbet ts Jay Be (Jay Broadus), 1885-  = Papers, eee (Card 2)  ""Songs of Remembrance"" (a musical setting of John Hall Wheelock's poetry by Norman Dello Joio)e Hubbelt*s correspondents include Eddie Cone, John Hall Wheelock, Allen Tate, Maureen Mabbott, Virginia Wiley, He Emmanuel, David Dodds Henry, Mary-Lorraine Duke David Hubbell, Frank Ce Brown, and wall Irving, as well as students, publishers, and university administratorse This addition also includes poetry and other writings by Mary-Lorraine Dukes Ruth Ann Hubbell (siss® er of Jay Be Hubbell), and Paul Hubb ell:( Jay Be Hubbell's  NcD 19990630 #41631305 NDHYme SEE NEXT CRD"
"Hubbell, Jay Broadus","e 2nd 81:H-J, OC:si:ii  mune aoe Jay Be (Jay Broadus), 1885-  Papers, eee (Card 3) brother)e Miscellaneous items document Hubbell*s teaching activities in Viennay Athens, and Jerusaleme  Unprocessed collectione Cataloged from accession recordse  Addition to the Jay Be Hubbell Papers, 1905-1977.  * jal  le Campbell, Killis, 1872-1937. 2. Henry; David Dodds, 1905- 3e Dello Joios Norman, 1913- 4e Hubbell, Jay Be (Jay Broadus), 1885-1979e- . Se Hubbell famil ye 6e Herron, Ima Honaker, 18399 - Te Mabbott, Maureen Cobbe 8e Mabbott, Thomas  19990630 #41631305 NDHYme SEE NEXT CRD"
"Hubbell, Jay Broadus","e 2nd 81:H-J, OCs Iz1i1 Hubbell, Jay Be (Jay Broadus), 1885- Bo 5 ers, eee (Card 4) esiiee: 1898-1968. 43 Peat | Ralph Le (Ralph Leslie), be 8e 106 Tate,  Allen, 1899- ‘ie ""Sanetosks John Hall, 1886-1978 i12e Wiley, Virginiae  13-¢ Modern Language Association of Americae 14. American Literature Groupe 15¢ Philadelphia Orchestrae 160 American Literature--Study and teachinge 17e¢ College teachers as authors 18. Duke University--Facultye 19- Scholars-—-Correspondencee 206 Scholars--United Statese  NcD 19990630 #41631305 NDHYme"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar (1891- Papers, 1854-1986  Ypsilanti, Washtenaw County, Michigan  SEE SHELF Ligp 75 items & 2 vols.  5 items added 9-8-82 8-11-82 67 items added 4-29-86  Part of the Jay B. Hubbell Center Collection"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar. Papers. Ypsilanti, Washtenaw Co., Mich.     Paul Edgar Hubbell, professor of European history, was born in Brookneal, Virginia, August 12, 1891. His father was a Baptist minister and his older brother was Jay Broadus  Hubbell who was to become one of the leading scholars and teachers of American literature. Paul received his preparatory education at Fork Union Military Academy in Fork Union, Virginia, before entering the University of Richmond where he received his B.A. degree in 1911. He"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar 2 then entered graduate school at Wake Forest  College, Wake Forest, North Carolina, and was awarded his masters degree in history in 1913. Having passed the required entry examination, he was granted a Rhodes Scholarship to Oxford University in England where in 1920 he earned     both a B.A. and an M.A. Upon his return to  the United States he accepted a job teaching at a high school in Georgia. In 1921 he became a professor of history at Furman University, Greenville, South Carolina. The fall of 1922"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar 3 Hubbell was appointed Head of the History De- partment at Mary Hardin-Baylor College, Belton, Texas. In 1923, however, Hubbell transferred to Eastern Michigan University at Ypsilanti.  He remained there until he retired in 1958. While teaching European history at Eastern     Michigan, he pursued a Ph.D which he was granted in 1938. After his retirement he has been Emeritus Professor of Michigan Historical Field Service.  Hubbell's scholarly publications include"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar        German Colonial History; European oi ulm. 1885-1894; and the Helgoland Zanzibar Treaty of 1890.  Hubbell has always had a keen interest in poetry and during 1978-1980 he has been the Grandperson for Instruction in Poetry for Teacher-Learning Communities in the Pittsfield School, Ann Arbor, Michigan.  The Paul Edgar Hubbell papers consist of thirty-seven letters from Jay B. Hubbell dis-"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar 5     cussing their respective careers, family mat- ters, publications, politics, and current events; six pictures of Jay B. Hubbell; clip- pings relating to Jay; and a reprint of an article written by Jay B. A number of poems written by Paul E. Hubbell--one in memoriam to  Jay B. Hubbell at the time of his death in 1979--and two volumes of Grant Street Verse (v. 5 & 6) complete the collection.  The papers are arranged in three categories: Correspondence, Miscellany, and Writings."
"Hubbell, Paul Edgar","Hubbell, Paul Edgar 6     5 items added 9-8-82 include three letters from Jay B. Hubbell to his brother Paul E., one from David S. Hubbell to his son Paul, and one from George B. Parks to Jay B. Hubbell in- quiring as to Paul's address and attached to  one of the letters from Jay to Paul. 67 items, added 4-29-86, include the papers of Anne Thompson Hubbell, wife of Paul E. Hub-  bell and letters from Jay B. Hubbell. Mrs. Hubbell's papers contain letters to Dr. Kimbro"
"Hubbell, Paul Edgar","Hubbell Paul Edgar ES on  Thompson, her father--one from a prisoner in Johnson's Island Prison, Sandusky, Ohio;  land deeds for property in Surry County, North Carolina, and Carroll County, Virginia; prom- issory notes; certificaton of the unfitness     of Benjamin F. Thompson for military field service (1862) and his discharge from the army upon providing a substitute; a commonplace book of Lucy McMickle, wife of Dr. Kimbro Thompson; a notebook of Anne Thompson when a student at Meredith College; and playbills of"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar s  Anne Thompson's participation in the Ben Greet productions of Shakespeare's plays 1912-1914. Mrs. Hubbell's papers are placed in the Anne Thompson Hubbell file within the Paul Hub- bell papers. They are divided into categories     of Biography and Correspondence, Ben Greet and Legal papers, Miscellany and Pictures, Common- place Book, and Notebook. Material is chrono- logical where applicable. .  The letters of Jay B. Hubbell, interfiled with previous correspondence, discuss career"
"Hubbell, Paul Edgar","Hubbell, Paul Edgar  choices, activities, and family history. In- cluded also are an essay, The Making of Edward Gibbon, 1737-1778, written by Paul E. Hubbell in 1979 and reprinted in 1985, clippings and notes concerning the death of Wilbert C. Davi- son, and two poems by Paul E. Hubbell."
"Hubbell, Ruth Ann","Hubbell, Ruth Ann Papers, 1905-1977  Washington, District of Columbia  SFE SHELF LIST 508 items l item, 7-28-86  Part of the Jay B. Hubbell Center Collection  12-8-80"
"Hubbell, Ruth Ann","Hubbell, Ruth Ann, 1897-1986. Papers, 1918-1986. -- Addition, 111 items. Washington, D.C.     SEE SHELF LIST  Shelf location: Hubbell Center  Librarian at Washington, D.C. Public Library until retirement. Sister of Jay B. Hubbell. Poet. -- Pic- tures, letters, reprints of articles by Jay B. Hubbell, 21 books by Jay B. Hubbell, a book of poems by Paul E. Hubbell, and copies of the first two numbers of American Literature.  Bequest, 1986.  Accessioned 1-6-87 ee"
"Hubbell, Ruth Ann","Hubbell, Ruth Ann, Papers. Washington, District of Columbia     Ruth Ann Hubbell, sister of Jay B. Hubbell, was born in Smyth County, Virginia, August 12, 1897. She grew up in western Virginia and western North Carolina and attended high school in Elkin, North Carolina.  In 1915 she entered Meredith College, Raleigh, North  Carolina. The summer following her freshman year, her brother Jay persuaded her to go to Dallas, Texas, live with him, and attend Southern Methodist Univer- sity. When Jay went into the army in 1918, she"
"Hubbell, Ruth Ann","Hubbell, Ruth Ann 2     returned to Meredith College and received her B.A. degree in 1919. She accepted a high school English teaching job at Mt. Park, North Carolina, and  taught there one year. In the fall of 1920 she began teaching at a Normal School in Alabama but disliked teaching so much that she gave up her job and went  to Columbia University, New York, to begin work toward  a Master's degree in English. She completed her work and received her degree in 1921. Then she studied psychology for a year at New York University. She taught briefly at Denton, Colorado, Appalachian State"
"Hubbell, Ruth Ann","Hubbell, Ruth Ann 2     Teachers College, Boone, North Carolina, and at Inter— mont, Virginia. Still disliking teaching, she re- turned to New York and studied library science at New York City College receiving her certificate in 1926. She then accepted a position in the Public Library in Washington, D.C. as reference assistant and assistant director of adult work. She remained there from 1926 to 1932 when she transferred to the Northeast Branch as reference librarian. In 1939 she returned to the central library as Readers' Adviser in Literature where she worked for two years before going to the"
"Hubbell, Ruth Ann","Hubbell, Ruth Ann 4     Georgetown Branch as reference -librarian. At the time of her retirement in 1965, she was reference librarian and first assistant in the Georgetown Branch. Since her retirement she has traveled extensively and been quite active in church and club work.  Ruth Ann Hubbell has written a number of poems  which have been accepted for publication in numerous magazines. Copies of many of them were sent to Jay B. Hubbell. These poems may be found in the biograph- ical materials in the Jay B. Hubbell papers.  The Ruth Ann Hubbell Papers consist of letters from"
"Hubbell, Ruth Ann","- Hubbell, Ruth Ann 5     Jay B. Hubbell to Ruth and to their parents. Most of the parental letters are to Mrs. D. S. Hubbell who after her husband's death in 1941 lived in Washington near Ruth. Among the early letters are a few from Eller and Paul Hubbell, brothers, to Jay B. relating their experiences and asking advice on courses to be taken as students at Fork Union Military Academy,  Fork Union, Virginia. Although many of the letters discuss family concerns, Jay B. also tells of his writings, organizational work, and his teaching at Southern Methodist University, Duke University, Vienna,"
"Hubbell, Ruth Ann","cr  Hubbell, ‘Ruth Ann 6     Athens, Columbia, Kentucky, Virginia, and Clemson universities. He discusses the differences between students in Vienna and Athens, comparing them to American students. Suggested reading lists and courses, a copy of the will of Joseph Cole, Sr., an ancestor of the Hubbells, and a copy of the biography of David Shelton Hubbell, father of Jay and Ruth,  written for the Baptist Association minutes by Henly M. Fugate, are included in the collection. There is also a copy of Ruth Ann Hubbell's bookplate which bears the coat of arms of the Hubbell family and a"
